Temperature,Humidity,WindSpeed,Rainfall,Outfit,Outdoor Outfit,Formal Outfit,Party Outfit,Casual Outfit
45,42,23.13,14.95,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
25,76,22.24,89.34,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
45,62,18.56,81.6,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
29,82,5.07,28.15,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
2,83,7.51,71.39,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-10,30,13.78,51.69,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
38,64,16.08,62.48,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-11,34,24.63,97.14,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
32,98,33.9,43.4,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-12,53,17.97,20.18,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
43,61,39.99,56.51,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-14,66,26.28,52.79,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-6,83,28.81,69.91,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-10,25,7.36,22.32,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
1,89,7.7,87.62,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
23,87,9.03,61.93,"Raincoat, Waterproof Shoes, Light Clothes","Casual Shirt, Jeans, Comfortable Shoes","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
25,77,24.41,55.28,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
38,17,0.75,7.07,"Shorts, Cotton T-Shirt, Sandals, Sunglasses","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-8,11,21.27,52.42,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-5,84,15.72,36.29,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
4,26,25.39,28.72,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
38,52,24.43,40.19,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
19,21,28.37,1.61,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
14,68,13.28,94.97,"Light Jacket, Full-Sleeve Shirt, Jeans","Jacket, Sweater, Jeans, Sneakers","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
21,43,20.26,6.74,"Raincoat, Waterproof Shoes, Light Clothes","Casual Shirt, Jeans, Comfortable Shoes","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
45,91,20.75,21.2,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
47,82,2.69,55.58,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
48,66,38.12,10.37,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-4,11,32.4,28.94,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
35,79,20.47,37.42,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
2,5,27.85,34.64,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-9,80,10.26,22.06,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-8,25,39.4,99.34,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-5,69,21.04,68.49,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
4,96,17.62,28.52,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
22,65,18.38,90.07,"Raincoat, Waterproof Shoes, Light Clothes","Casual Shirt, Jeans, Comfortable Shoes","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
35,95,10.06,30.37,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
18,88,39.46,43.85,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
38,71,22.53,5.62,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-3,74,29.17,87.43,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
1,15,30.7,60.58,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-6,94,31.88,6.83,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
25,55,11.88,18.54,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
1,69,29.39,69.1,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
2,82,9.72,95.52,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-2,16,16.43,51.69,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
42,6,30.33,7.32,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
3,85,29.86,50.12,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
36,88,24.43,43.33,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
5,32,38.77,91.63,"Winter Coat, Sweater, Scarf, Boots","Jacket, Sweater, Jeans, Sneakers","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
18,64,10.53,27.54,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
-15,30,12.41,7.42,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
32,96,38.45,5.36,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
17,68,16.23,40.66,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
13,79,16.25,17.56,"Light Jacket, Full-Sleeve Shirt, Jeans","Jacket, Sweater, Jeans, Sneakers","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
38,75,34.05,12.1,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
45,24,7.94,54.78,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
36,99,31.56,70.27,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
23,6,39.73,26.7,"Raincoat, Waterproof Shoes, Light Clothes","Casual Shirt, Jeans, Comfortable Shoes","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-5,92,16.99,95.93,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
11,7,34.91,47.92,"Light Jacket, Full-Sleeve Shirt, Jeans","Jacket, Sweater, Jeans, Sneakers","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
27,78,39.76,63.37,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-13,93,30.66,60.57,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
36,79,20.44,18.05,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
6,64,35.29,39.67,"Winter Coat, Sweater, Scarf, Boots","Jacket, Sweater, Jeans, Sneakers","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
33,86,34.73,17.48,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
33,65,4.97,32.89,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
-1,48,36.25,88.15,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
31,27,17.16,57.67,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
28,43,19.91,83.69,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
45,13,11.48,71.47,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
18,60,15.68,53.22,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
16,89,23.18,4.38,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
7,66,23.1,54.61,"Winter Coat, Sweater, Scarf, Boots","Jacket, Sweater, Jeans, Sneakers","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
26,95,21.12,9.26,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
34,92,5.64,69.3,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
19,55,33.02,82.47,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
-8,64,32.8,32.18,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
26,31,38.91,47.58,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
49,92,5.54,25.48,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
24,29,0.46,27.15,"Raincoat, Waterproof Shoes, Light Clothes","Casual Shirt, Jeans, Comfortable Shoes","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
4,43,36.32,80.87,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
26,40,6.46,12.81,"Raincoat, Waterproof Shoes, Light Clothes","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
2,78,23.82,11.08,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
-15,37,35.96,50.82,"Heavy Winter Jacket, Gloves, Woolen Cap, Thermal Wear","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
4,92,27.53,53.63,"Winter Coat, Sweater, Scarf, Boots","Heavy Winter Jacket, Gloves, Woolen Cap, Boots","Suit with Overcoat, Formal Shoes, Gloves","Stylish Coat, Turtleneck, Formal Boots","Hoodie, Jeans, Sneakers"
34,11,12.28,13.63,"Shorts, Cotton T-Shirt, Sandals, Sunglasses","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
46,84,36.35,73.5,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
46,81,15.56,30.2,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
32,16,21.18,91.72,"Loose Cotton Clothing, Cap, Sunscreen, Hydration Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
23,40,15.96,88.93,"Raincoat, Waterproof Shoes, Light Clothes","Casual Shirt, Jeans, Comfortable Shoes","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
45,60,38.96,13.9,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
15,99,4.06,36.42,"Light Jacket, Full-Sleeve Shirt, Jeans","Casual Shirt, Jeans, Comfortable Shoes","Formal Suit, Shirt, Tie, Leather Shoes","Blazer, Dress Shirt, Dark Jeans, Dress Shoes","T-shirt, Jacket, Joggers, Casual Shoes"
43,61,24.78,87.22,"Minimal Clothing, Stay Indoors Recommended","Light T-shirt, Shorts, Sandals, Sunglasses","Light Formal Shirt, Formal Pants, Loafers","Casual Blazer, T-shirt, Chinos, Loafers","Polo Shirt, Shorts, Sneakers"
